Phylum,Genus,Sample_ID,Abundance,Group
Outros,Outros,A148,12,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,39,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,18,TEA
Outros,Outros,A148,8,TEA
Outros,Outros,A148,16,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,11,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,12,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,259,TEA
Outros,Outros,A148,12,TEA
Outros,Outros,A148,7,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,7,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,37,TEA
Outros,Outros,A148,8,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,10,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,47,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,630,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,78,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,60,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,14,TEA
Outros,Outros,A148,194,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,29,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,84,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,91,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,21,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,6,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,8,TEA
Outros,Outros,A148,2322,TEA
Outros,Outros,A148,276,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,21,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,141,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,17,TEA
Outros,Outros,A148,39,TEA
Outros,Outros,A148,11,TEA
Outros,Outros,A148,92,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,31,TEA
Outros,Outros,A148,332,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,176,TEA
Outros,Outros,A148,141,TEA
Outros,Outros,A148,8,TEA
Outros,Outros,A148,48,TEA
Outros,Outros,A148,17,TEA
Outros,Outros,A148,52,TEA
Outros,Outros,A148,55,TEA
Outros,Outros,A148,60,TEA
Outros,Outros,A148,20,TEA
Outros,Outros,A148,9,TEA
Outros,Outros,A148,17,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,11,TEA
Outros,Outros,A148,9,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,208,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,8,TEA
Outros,Outros,A148,9,TEA
Outros,Outros,A148,3,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,59,TEA
Outros,Outros,A148,437,TEA
Outros,Outros,A148,316,TEA
Outros,Outros,A148,194,TEA
Outros,Outros,A148,688,TEA
Outros,Outros,A148,223,TEA
Outros,Outros,A148,13,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,70,TEA
Outros,Outros,A148,5,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,20,TEA
Outros,Outros,A148,50,TEA
Outros,Outros,A148,16,TEA
Outros,Outros,A148,56,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,57,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,35,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,720,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,124,TEA
Outros,Outros,A148,2,TEA
Outros,Outros,A148,43,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,4,TEA
Outros,Outros,A148,31,TEA
Outros,Outros,A148,293,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,25,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,11,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,1,TEA
Outros,Outros,A148,550,TEA
Outros,Outros,A148,23,TEA
Outros,Outros,A149,22,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,20,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,56,TEA
Outros,Outros,A149,207,TEA
Outros,Outros,A149,26,TEA
Outros,Outros,A149,20,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1292,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,88,TEA
Outros,Outros,A149,346,TEA
Outros,Outros,A149,258,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,758,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,356,TEA
Outros,Outros,A149,1861,TEA
Outros,Outros,A149,1366,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,59,TEA
Outros,Outros,A149,52,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,28,TEA
Outros,Outros,A149,635,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,2881,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,264,TEA
Outros,Outros,A149,68,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,11,TEA
Outros,Outros,A149,30,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,9,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,34,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,21,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,50,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,944,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,58,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,38,TEA
Outros,Outros,A149,312,TEA
Outros,Outros,A149,24,TEA
Outros,Outros,A149,222,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,73,TEA
Outros,Outros,A149,39,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,105,TEA
Outros,Outros,A149,610,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,39,TEA
Outros,Outros,A149,18,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,41,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,253,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,274,TEA
Outros,Outros,A149,15,TEA
Outros,Outros,A149,146,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,65,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,135,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,61,TEA
Outros,Outros,A149,43,TEA
Outros,Outros,A149,117,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,37,TEA
Outros,Outros,A149,253,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,24,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,896,TEA
Outros,Outros,A149,56,TEA
Outros,Outros,A149,150,TEA
Outros,Outros,A149,237,TEA
Outros,Outros,A149,47,TEA
Outros,Outros,A149,1277,TEA
Outros,Outros,A149,97,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,185,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,126,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,100,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,34,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,9,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,141,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,35,TEA
Outros,Outros,A149,15,TEA
Outros,Outros,A149,25,TEA
Outros,Outros,A149,155,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,38,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,20,TEA
Outros,Outros,A149,271,TEA
Outros,Outros,A149,41,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,44,TEA
Outros,Outros,A149,15,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,20,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1343,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,244,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,46,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,37,TEA
Outros,Outros,A149,339,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,104,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,149,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,156,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,204,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,22,TEA
Outros,Outros,A149,3167,TEA
Outros,Outros,A149,283,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,8,TEA
Outros,Outros,A149,20,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,40,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,51,TEA
Outros,Outros,A149,139,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,206,TEA
Outros,Outros,A149,407,TEA
Outros,Outros,A149,13,TEA
Outros,Outros,A149,91,TEA
Outros,Outros,A149,62,TEA
Outros,Outros,A149,312,TEA
Outros,Outros,A149,21,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,64,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,59,TEA
Outros,Outros,A149,6,TEA
Outros,Outros,A149,28,TEA
Outros,Outros,A149,22,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,16,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,23,TEA
Outros,Outros,A149,159,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,132,TEA
Outros,Outros,A149,18,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,56,TEA
Outros,Outros,A149,551,TEA
Outros,Outros,A149,35,TEA
Outros,Outros,A149,31,TEA
Outros,Outros,A149,516,TEA
Outros,Outros,A149,33,TEA
Outros,Outros,A149,59,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,97,TEA
Outros,Outros,A149,10,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,2,TEA
Outros,Outros,A149,11,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,53,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,7,TEA
Outros,Outros,A149,88,TEA
Outros,Outros,A149,32,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,71,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,11,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1096,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,14,TEA
Outros,Outros,A149,376,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,42,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,4,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,12,TEA
Outros,Outros,A149,87,TEA
Outros,Outros,A149,382,TEA
Outros,Outros,A149,35,TEA
Outros,Outros,A149,5,TEA
Outros,Outros,A149,17,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,1,TEA
Outros,Outros,A149,178,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A149,3,TEA
Outros,Outros,A150,21,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,10,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,195,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,40,TEA
Outros,Outros,A150,359,TEA
Outros,Outros,A150,33,TEA
Outros,Outros,A150,22,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,866,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,21,TEA
Outros,Outros,A150,141,TEA
Outros,Outros,A150,221,TEA
Outros,Outros,A150,158,TEA
Outros,Outros,A150,13,TEA
Outros,Outros,A150,15,TEA
Outros,Outros,A150,62,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,434,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,264,TEA
Outros,Outros,A150,636,TEA
Outros,Outros,A150,499,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,7,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,69,TEA
Outros,Outros,A150,11,TEA
Outros,Outros,A150,9,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,53,TEA
Outros,Outros,A150,71,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,10,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,7,TEA
Outros,Outros,A150,590,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,15,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,1971,TEA
Outros,Outros,A150,41,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,275,TEA
Outros,Outros,A150,76,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,15,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,9,TEA
Outros,Outros,A150,35,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,16,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,16,TEA
Outros,Outros,A150,26,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,115,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,16,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,18,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,18,TEA
Outros,Outros,A150,60,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,25,TEA
Outros,Outros,A150,641,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,77,TEA
Outros,Outros,A150,60,TEA
Outros,Outros,A150,34,TEA
Outros,Outros,A150,614,TEA
Outros,Outros,A150,35,TEA
Outros,Outros,A150,1097,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,74,TEA
Outros,Outros,A150,232,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,192,TEA
Outros,Outros,A150,406,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,118,TEA
Outros,Outros,A150,23,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,14,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,44,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,18,TEA
Outros,Outros,A150,9,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,129,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,139,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,15,TEA
Outros,Outros,A150,113,TEA
Outros,Outros,A150,44,TEA
Outros,Outros,A150,83,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,299,TEA
Outros,Outros,A150,84,TEA
Outros,Outros,A150,26,TEA
Outros,Outros,A150,39,TEA
Outros,Outros,A150,87,TEA
Outros,Outros,A150,502,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,21,TEA
Outros,Outros,A150,27,TEA
Outros,Outros,A150,599,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,11,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1086,TEA
Outros,Outros,A150,192,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,289,TEA
Outros,Outros,A150,258,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,2086,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,228,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,64,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,106,TEA
Outros,Outros,A150,7,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,13,TEA
Outros,Outros,A150,74,TEA
Outros,Outros,A150,9,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,182,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,15,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,20,TEA
Outros,Outros,A150,149,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,228,TEA
Outros,Outros,A150,14,TEA
Outros,Outros,A150,28,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,99,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,8,TEA
Outros,Outros,A150,102,TEA
Outros,Outros,A150,17,TEA
Outros,Outros,A150,12,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,64,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,46,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,7,TEA
Outros,Outros,A150,199,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1131,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,22,TEA
Outros,Outros,A150,73,TEA
Outros,Outros,A150,3,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,36,TEA
Outros,Outros,A150,313,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,154,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,347,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,249,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,99,TEA
Outros,Outros,A150,4,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,5,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,1,TEA
Outros,Outros,A150,14,TEA
Outros,Outros,A150,6,TEA
Outros,Outros,A150,7,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,2,TEA
Outros,Outros,A150,1,TEA
